WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
9967,,,,51.038538,-113.315788,,16,SE,24,24,4,,,"under roof, approx 3 m N of pump house",SE-16-024-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9968,,,,51.211956,-113.725142,,9,NW,26,27,4,1960,,NW corner of basement in a walk-out,NW-09-026-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9969,,,,51.215676,-113.707131,,16,SE,26,27,4,,,SE from house,SE-16-026-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9970,,299791,,51.266982,-113.747796,,32,NW,26,27,4,2002,,"West of house, 30 m away",NW-32-026-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9971,,112962,,51.240676,-113.542228,,22,NE,26,26,4,1980,,"NE of house, 8 m away",NE-22-026-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9972,,,,51.092864,-113.055486,,31,NE,24,22,4,,,approx. 20 ft south of house,NE-31-024-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9973,,,,51.117742,-113.056405,,7,SE,25,22,4,,,approx 200m west of house in coulee,SE-07-025-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9974,,,,51.058135,-113.238502,,23,SE,24,24,4,,,approx. 50 feet NW of house in bushes,SE-23-024-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9975,,,,51.576655,-112.843188,,23,SE,30,21,4,1935,,about 100m SE of trailer or 25m west of new home being built,SE-23-030-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9976,,,,51.419924,-113.639582,,30,SE,28,26,4,,,"North of house, 9 m in yard",SE-30-028-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9977,,251459,,51.329408,-113.721465,,27,SW,27,27,4,1978,,"Well is in pump house, 50 ft. North of house, in a pit",SW-27-027-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9978,,125778,,51.04573,-113.723945,,16,NW,24,27,4,,,East of house,NW-16-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9979,,111779,,50.870524,-113.466662,,18,SW,22,25,4,1968,,North side of house,SW-18-022-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9980,,229620,,51.699181,-113.783308,5,33,SW,31,27,4,1983,,approx 5m west of house,5-33-031-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9981,,,,52.111119,-113.004513,,19,NW,36,21,4,,,"South from Top House, 200 m away",NW-19-036-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9982,,104056,,51.997741,-113.232272,,16,SW,35,23,4,1969,,in Pump House,SW-16-035-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9983,,,,51.067787,-113.643015,,25,SE,24,27,4,1999,,"NW side of house, 10 m away in tall grass",SE-25-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9984,,278642,,50.411909,-113.610227,,11,SW,17,27,4,,,South end of section 11 (PW2),SW-11-017-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9985,,1470124,,52.051093,-113.604199,,35,NE,35,26,4,2003,,"South of house, 300 m away",NE-35-035-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9986,,193104,,51.066417,-113.76179,,19,NW,24,27,4,1989,,"West from main house, 12 m away",NW-19-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9987,,147246,,51.101081,-113.730914,,5,SE,25,27,4,1987,,"West from house, 20 m away",SE-05-025-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9988,,,,51.031588,-113.496061,,12,NE,24,26,4,,,South from house,NE-12-024-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9989,,,,51.668128,-112.840855,,24,SE,31,21,4,,,"SW of house, 15 m in pump shed",SE-24-031-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9990,,296266,,51.763845,-113.983878,,24,NE,32,29,4,2001,,"SE corner of yard, 50 m away",NE-24-032-29-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9991,,,,52.144015,-113.279061,,6,SE,37,23,4,,,Well is located approx. 10 m north of the house.,SE-06-037-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9992,,288584,,52.142003,-112.777426,,34,NE,36,20,4,1997,,"North West from house, 6m",NE-34-036-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9993,,295334,,51.479576,-113.612203,,16,SW,29,26,4,2000,,"West of mobile home, 30m away",SW-16-029-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9994,,,,51.504086,-113.531562,,25,SE,29,26,4,,,"East of Quonset, 25 m along trees",SE-25-029-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9995,,,,51.42916,-113.471867,,28,NW,28,25,4,2008,,"South East from Power Pole, 40m away",NW-28-028-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9996,,225388,,51.47564,-113.619683,,17,SE,29,26,4,1987,,South of the older house,SE-17-029-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9997,,109638,,52.02275,-112.677683,,20,NE,35,19,4,1989,,South of House,NE-20-035-19-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9998,,151521,,52.076333,-113.265804,,8,SW,36,23,4,1989,,In Field east of the road,SW-08-036-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
9999,,,,50.881797,-113.348199,,24,SW,22,25,4,,,east of pump house (well #10),SW-24-022-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10000,,273160,,52.438255,-113.434634,,17,SW,40,24,4,1984,,west of house,SW-17-040-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10001,,241791,,51.064252,-113.657259,,23,NE,24,27,4,1994,,1.5 m south of house,NE-23-024-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10002,,224940,,51.358269,-113.379258,,6,SW,28,24,4,1984,,In pumphouse,SW-06-028-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10003,,,,52.492598,-113.620849,,1,SW,41,26,4,,,1 m south of house in pit,SW-01-041-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10004,,,,52.433687,-113.408812,,9,NW,40,24,4,,,offset closet in basement of house,NW-09-040-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10005,,,,52.057397,-113.719703,,1,SE,36,27,4,,,furthermost well north of house,SE-01-036-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10006,,,,52.149146,-113.231405,,4,SW,37,23,4,,,Discharge location ~70m west of building by barn,SW-04-037-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10007,,290675,,52.149978,-113.227354,,4,SE,37,23,4,1998,,15m west of house,SE-04-037-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10008,,,,51.829082,-112.989249,,13,SE,33,22,4,,,Approximately 50 m southeast of the house down hill,SE-13-033-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10009,,169035,,52.269449,-113.710668,,18,NW,38,26,4,1972,,In basement,NW-18-038-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10010,,,,52.463042,-113.101786,,21,NE,40,22,4,,,Well 5 m north of house,NE-21-040-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10011,,,,52.573401,-113.323911,,36,NE,41,24,4,,,Spring,NE-36-041-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10012,,150528,,51.260074,-113.423936,,33,SE,26,25,4,1992,,west of cattle trough,SE-33-026-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10013,,160056,,50.989321,-113.116272,,26,NW,23,23,4,1991,,East of pumphouse and farm yard in field,NW-26-023-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10014,,298413,,51.611721,-113.047718,,33,SW,30,22,4,2001,,Approx. 50 m East of pump house,SW-33-030-22-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10015,,154606,,51.088211,-113.308116,,32,SE,24,24,4,1988,,1.75m north of house,SE-32-024-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10016,,111764,,50.862066,-113.353901,,11,NE,22,25,4,1985,,west of house,NE-11-022-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10017,,93624,,52.589894,-113.251375,,4,NE,42,23,4,1981,,South side of house (in basement),NE-04-042-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10018,,141843,,51.866811,-113.42642,,36,SW,33,25,4,1981,,southeast of house,SW-36-033-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10019,,111775,,50.864669,-113.352824,,14,SE,22,25,4,,,pit in pump house,SE-14-022-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10020,,252703,,50.982644,-113.417502,,27,SW,23,25,4,1971,,Approximately 20 m east of house,SW-27-023-25-W4,1004,metres,2011-10-20 10:38:47.710000000,CONVERSION
10021,,,,51.182895,-113.052964,,31,NE,25,22,4,1923,,approximately 35 meters southwest of house under steel drum,NE-31-025-22-W4,934,metres,2011-10-20 10:38:47.710000000,CONVERSION
10022,,,,51.18187,-113.052403,,31,NE,25,22,4,1970,,approximately 50 meters south of driveway,NE-31-025-22-W4,931,metres,2011-10-20 10:38:47.710000000,CONVERSION
10023,,112111,,50.968737,-113.243378,,23,SE,23,24,4,1971,,15 meters south of house,SE-23-023-24-W4,938,metres,2011-10-20 10:38:47.710000000,CONVERSION
10024,,,,50.951164,-113.599181,,17,SW,23,26,4,,,Approximately 7 m west of the house,SW-17-023-26-W4,1000,metres,2011-10-20 10:38:47.710000000,CONVERSION
10025,,112114,,50.980593,-113.223371,,25,SE,23,24,4,1984,,10 meters west of house in lawn,SE-25-023-24-W4,1003,metres,2011-10-20 10:38:47.710000000,CONVERSION
10026,,202320,,51.354507,-113.331532,,33,NW,27,24,4,1993,,About 25 m east of house.,NW-33-027-24-W4,911,metres,2011-10-20 10:38:47.710000000,CONVERSION
10027,,1305197,,51.190072,-113.37589,,1,SW,26,25,4,2005,,12 meters east of house,SW-01-026-25-W4,959,metres,2011-10-20 10:38:47.710000000,CONVERSION
10028,,,,51.41241,-113.29186,,22,NE,28,24,4,2006,,Approx. 21 metres South of house (House Well),NE-22-028-24-W4,931,metres,2011-10-20 10:38:47.710000000,CONVERSION
10029,,285194,,51.11013,-113.65478,,1,NW,25,27,4,1996,,Approx. 6 metres Southeast of house (House Well),NW-01-025-27-W4,968,metres,2011-10-20 10:38:47.710000000,CONVERSION
10030,,151443,,51.06804,-113.65676,,26,SE,24,27,4,1989,,Approx. 19 metres Northeast of East House in wood well box (Well #2),SE-26-024-27-W4,998,metres,2011-10-20 10:38:47.710000000,CONVERSION
10031,,,,50.90899,-113.36147,,35,SE,22,25,4,1940,,Inside basement walk-out of old house approx. 20 metres South of red barn (House Well),SE-35-022-25-W4,951,metres,2011-10-20 10:38:47.710000000,CONVERSION
10032,,,,51.06716,-113.65736,,26,SE,24,27,4,,,Approx. 7 metres South of West House in pump shed (Well #1),SE-26-024-27-W4,995,metres,2011-10-20 10:38:47.710000000,CONVERSION
10033,,113987,,51.54403,-113.91898,,5,NW,30,28,4,1961,,45 feet west of shop,NW-05-030-28-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10034,,1470393,,52.277572,-113.238599,,21,SW,38,23,4,2006,,80 m NE of house,SW-21-038-23-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10035,,217577,,51.53934,-113.92094,,6,SE,30,28,4,1993,,north of garage,SE-06-030-28-W4,957,metres,2011-10-20 10:38:47.710000000,CONVERSION
10036,,154954,,51.096962,-113.341403,,6,SE,25,24,4,1990,,23 meters west of house,SE-06-025-24-W4,938,metres,2011-10-20 10:38:47.710000000,CONVERSION
10037,,,,50.978859,-113.415282,,22,NW,23,25,4,1960,,North west corner of garage,NW-22-023-25-W4,990,metres,2011-10-20 10:38:47.710000000,CONVERSION
10038,,113342,,51.153551,-113.620696,,19,NE,25,26,4,1985,,In pit in pump house ~60 meters south of HWY 564 and ~120 meters west of entrance,NE-19-025-26-W4,961,metres,2011-10-20 10:38:47.710000000,CONVERSION
10039,,1475967,,51.080977,-113.51758,,26,NE,24,26,4,2007,,North of house,NE-26-024-26-W4,954,metres,2011-10-20 10:38:47.710000000,CONVERSION
10040,,125881,,50.883762,-113.676203,,21,SE,22,27,4,1980,,20 meters south of house,SE-21-022-27-W4,1015,metres,2011-10-20 10:38:47.710000000,CONVERSION
10041,,241043,,50.879743,-113.678105,,21,SE,22,27,4,1994,,North of house,SE-21-022-27-W4,1015,metres,2011-10-20 10:38:47.710000000,CONVERSION
10042,,1120055,,53.1887,-113.397,,35,NE,48,24,4,2004,,~25m from house to the Northeast of house and directly West of shop,NE-35-048-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10043,,238093,,53.188694,-113.397167,,35,NE,48,24,4,1983,,63m Northeast of house directly west of milk barn,NE-35-048-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10044,,,,53.192132,-113.393692,,35,NE,48,24,4,1995,,84m Southwest of house,NE-35-048-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10045,,112894,,51.185664,-113.398847,,2,SW,26,25,4,1974,,Approx. 25 M. West of House,SW-02-026-25-W4,935,metres,2011-10-20 10:38:47.710000000,CONVERSION
10046,,,,50.994108,-113.409874,,27,NE,23,25,4,,,Approx. 25 M. West of House,NE-27-023-25-W4,1002,metres,2011-10-20 10:38:47.710000000,CONVERSION
10047,,158206,,51.188293,-113.262436,,3,SE,26,24,4,1991,,Approx. 15 M. West of House,SE-03-026-24-W4,884,metres,2011-10-20 10:38:47.710000000,CONVERSION
10048,,,,51.190089,-113.262137,,3,SE,26,24,4,1970,,Approx. 20 M. Northwest of House,SE-03-026-24-W4,895,metres,2011-10-20 10:38:47.710000000,CONVERSION
10049,,290572,,50.8523,-113.65332,,10,SE,22,27,4,1998,,"Approx. 50 meters West of house, at fence (SE-10 Well)",SE-10-022-27-W4,1008,metres,2011-10-20 10:38:47.710000000,CONVERSION
10050,,94172,,51.66626,-113.50599,,35,NW,42,25,4,1982,,Approx. 55 meters southeast of the residence in well pit (STOCK WELL),NW-35-042-25-W4,849,metres,2011-10-20 10:38:47.710000000,CONVERSION
10051,,1305352,,51.21351,-113.50106,,13,SE,26,26,4,2010,,Approx. 28 metres south of the southwest corner of the residence  (HOUSE WELL),SE-13-026-26-W4,977,metres,2011-10-20 10:38:47.710000000,CONVERSION
10052,,1305353,,51.18883,-113.37601,,1,SW,26,25,4,2010,,Approx. 7 metres south of the southwest corner of the residence (HOUSE WELL),SW-01-026-25-W4,959,metres,2011-10-20 10:38:47.710000000,CONVERSION
10053,,,,52.17239,-113.76923,,15,SE,37,27,4,1980,,Under the deck by the east door of the southwest residence (OLD WELL),SE-15-037-27-W4,904,metres,2011-10-20 10:38:47.710000000,CONVERSION
10054,,,,52.17256,-113.76876,,15,SE,37,27,4,1980,,Approx. 3 metres west of the barn (BARN WELL),SE-15-037-27-W4,916,metres,2011-10-20 10:38:47.710000000,CONVERSION
10055,,1470232,,52.17307,-113.76751,,15,SE,37,27,4,2006,,Approx. 25 meters west of the northeast residence (NEW WELL),SE-15-037-27-W4,919,metres,2011-10-20 10:38:47.710000000,CONVERSION
10056,,,,52.019944,-113.716833,,19,NW,35,26,4,2008,,South East of the house,NW-19-035-26-W4,1001,metres,2011-10-20 10:38:47.710000000,CONVERSION
10057,,159578,,51.843222,-113.594749,,23,SW,33,26,4,1951,,South of the house inside well shed,SW-23-033-26-W4,985,metres,2011-10-20 10:38:47.710000000,CONVERSION
10058,,256575,,52.019361,-113.719167,,19,SW,35,26,4,1982,,North of house along the driveway,SW-19-035-26-W4,997,metres,2011-10-20 10:38:47.710000000,CONVERSION
10059,,,,52.029833,-113.694889,,29,SW,35,26,4,,,NW of house,SW-29-035-26-W4,973,metres,2011-10-20 10:38:47.710000000,CONVERSION
10060,,,,52.023556,-113.702056,,19,NE,35,26,4,,,East of the house,NE-19-035-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10061,,1405015,,52.020694,-113.688361,,20,NW,35,26,4,2002,,SW of house,NW-20-035-26-W4,973,metres,2011-10-20 10:38:47.710000000,CONVERSION
10062,,,,52.022933,-113.689166,,20,NW,35,26,4,,,"South of house, behind shop",NW-20-035-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10063,,,,51.913639,-113.545167,,18,SW,34,25,4,1960,,"NW of house, next to a barn",SW-18-034-25-W4,969,metres,2011-10-20 10:38:47.710000000,CONVERSION
10064,,,,51.9115,-113.556333,,13,SE,34,26,4,,,"North of house, inside a shed",SE-13-034-26-W4,968,metres,2011-10-20 10:38:47.710000000,CONVERSION
10065,,288563,,52.024806,-113.703528,,19,NE,35,26,4,1997,,"South of house, in the middle of a bush",NE-19-035-26-W4,986,metres,2011-10-20 10:38:47.710000000,CONVERSION
10066,,,,51.910306,-113.538778,,7,NW,34,25,4,1930,,South of house,NW-07-034-25-W4,940,metres,2011-10-20 10:38:47.710000000,CONVERSION
10067,,,,52.08835,-113.570116,,18,SW,36,25,4,,,Well is located on the next acreage with no access to get well location,SW-18-036-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10068,,,,49.674666,-110.420216,,25,SE,8,4,4,,,Down hill from path to the east,SE-25-008-04-W4,1155,metres,2011-10-20 10:38:47.710000000,CONVERSION
10069,,151624,,52.551063,-113.085383,,27,SE,41,22,4,1989,,30 m north east of house,SE-27-041-22-W4,832,metres,2011-10-20 10:38:47.710000000,CONVERSION
10070,,,,52.150233,-113.056013,,3,SE,37,22,4,,,southwest of quonset,SE-03-037-22-W4,877,metres,2011-10-20 10:38:47.710000000,CONVERSION
10071,,93008,,52.538855,-113.268775,,20,SE,41,23,4,1988,,5 meters south of main house,SE-20-041-23-W4,880,metres,2011-10-20 10:38:47.710000000,CONVERSION
10072,,,,52.540506,-113.268666,,20,SE,41,23,4,1976,,2 meters north of garage by old (north) house,SE-20-041-23-W4,879,metres,2011-10-20 10:38:47.710000000,CONVERSION
10073,,,,49.673409,-110.422366,,25,SE,8,4,4,,,Down hill from path to the west,SE-25-008-04-W4,1156,metres,2011-10-20 10:38:47.710000000,CONVERSION
10074,,227598,,51.967806,-112.99118,,36,NE,34,22,4,1968,,west side of barn about 50 m south of the house,NE-36-034-22-W4,871,metres,2011-10-20 10:38:47.710000000,CONVERSION
10075,,95695,,52.574352,-113.052425,,35,NE,41,22,4,1982,,5 m west of the house,NE-35-041-22-W4,819,metres,2011-10-20 10:38:47.710000000,CONVERSION
10076,,228926,,52.027418,-113.456332,,25,SW,35,25,4,1968,,5 m SE of mobile home,SW-25-035-25-W4,931,metres,2011-10-20 10:38:47.710000000,CONVERSION
10077,,135596,,51.921162,-113.313215,,15,NE,34,24,4,1983,,2 m from the NE corner of the house,NE-15-034-24-W4,928,metres,2011-10-20 10:38:47.710000000,CONVERSION
10078,,,,51.998355,-113.21176,,15,SW,35,23,4,,,in the shed northeast of the house,SW-15-035-23-W4,929,metres,2011-10-20 10:38:47.710000000,CONVERSION
10079,,147549,,51.118322,-113.56384,,9,NE,25,26,4,1994,,Approximately 12 meters south of shed in wishing well,NE-09-025-26-W4,959,metres,2011-10-20 10:38:47.710000000,CONVERSION
10080,,244327,,51.2534,-113.358889,,25,NE,26,25,4,1994,,8 meters west of the pump house,NE-25-026-25-W4,934,metres,2011-10-20 10:38:47.710000000,CONVERSION
10081,,228821,,52.050086,-113.381597,,33,NW,35,24,4,,,at end of pasture road near buildings,NW-33-035-24-W4,891,metres,2011-10-20 10:38:47.710000000,CONVERSION
10082,,,,51.16854,-113.265374,,27,NE,25,24,4,2006,,Approximately 60 meters west of garage,NE-27-025-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10083,,,,52.048345,-113.3792,,33,SW,35,24,4,,,west of house,SW-33-035-24-W4,893,metres,2011-10-20 10:38:47.710000000,CONVERSION
10084,,,,51.253123,-113.355678,,25,NE,26,25,4,,,In pit in pumphouse 50 meters south of house,NE-25-026-25-W4,938,metres,2011-10-20 10:38:47.710000000,CONVERSION
10085,,1200263,,52.819405,-113.727148,,28,SW,44,26,4,2007,,4 m east of house,SW-28-044-26-W4,851,metres,2011-10-20 10:38:47.710000000,CONVERSION
10086,,,,52.819483,-113.725698,,28,SW,44,26,4,1900,,In pasture on north side of shed,SW-28-044-26-W4,849,metres,2011-10-20 10:38:47.710000000,CONVERSION
10087,,278333,,52.841599,-113.801922,,35,NE,44,27,4,,,In cattle pasture surrounded by wooden fence,NE-35-044-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10088,,128570,,51.102435,-113.728779,,5,SE,25,27,4,1981,,"North from house, 17 m away",SE-05-025-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10089,,,,52.296609,-113.434482,,25,NE,38,25,4,,,Well is in basement (NW corner ) and well in a pit,NE-25-038-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10090,,224948,,51.414567,-113.339724,,20,NE,28,24,4,1975,,In pumphouse,NE-20-028-24-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10091,,,,50.881385,-113.468118,,24,SE,22,26,4,,,Approx. 0.6 m west of house,SE-24-022-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10092,,,,52.144617,-112.868176,,1,SE,37,21,4,,,"150 m north of house, 2 m east of pump house",SE-01-037-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10093,,258130,,52.056374,-113.606549,,2,SE,36,26,4,1995,,"NW of house, 5 m away",SE-02-036-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10094,,269114,,52.043357,-113.599403,,36,SW,35,26,4,1995,,100 m South of house in pump shed,SW-36-035-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10095,,,,51.22292,-112.88761,,16,NW,26,21,4,2007,,Approx. 50 m NW of house,NW-16-026-21-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10096,,291603,,51.358686,-113.726778,,3,SW,28,27,4,1999,,"NW side of house, 8 m away",SW-03-028-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10097,,,,50.944037,-113.492748,,7,NW,23,25,4,,,60 m NW of house,NW-07-023-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10098,,,,52.165528,-112.839339,,7,NE,37,20,4,1969,,"West from house, 2 m away",NE-07-037-20-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10099,,240957,,51.327459,-113.552913,,23,NE,27,26,4,1994,,"South of house, 90 m away",NE-23-027-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10100,,,,52.885873,-113.899554,,18,NE,45,27,4,,,south side of barn,NE-18-045-27-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10101,,,,51.059348,-113.471393,,19,SE,24,25,4,,,30m NW of house,SE-19-024-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10102,,,,52.845246,-113.767729,,6,SE,45,26,4,,,90 m NE of house in pump house in NE corner of corral,SE-06-045-26-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10103,,291533,,51.067891,-113.422629,,27,SW,24,25,4,1999,,6 m north of house,SW-27-024-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
10104,,,,51.068156,-113.435833,,28,SW,24,25,4,2000,,15 m north of house under playhouse,SW-28-024-25-W4,,metres,2011-10-20 10:38:47.710000000,CONVERSION
