EXCEEDANCE_ID,WELL_TEST_ID,EXCEEDANCE_REQUIRED,NOTIFICATION_DATE,NOTIFICATION_METHOD,CREATE_TIMESTAMP,CREATE_USERID
102650,10217,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102652,5741,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102654,8866,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102656,11572,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102658,11598,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102660,8266,Yes,2009-04-09,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102662,5742,Yes,,,2011-10-20 10:38:47.710000000,CONVERSION
102664,8213,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102666,8267,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102668,10218,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102670,8867,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102672,8366,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102674,12084,Yes,2009-05-13,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102676,10163,Yes,2009-04-09,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102678,11959,Yes,2009-05-11,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102680,10524,Yes,2009-05-20,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102682,11573,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102684,4823,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102686,8268,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102688,10411,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102690,12085,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102692,8214,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102694,11599,Yes,2009-04-09,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102696,10164,Yes,2009-05-13,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102698,9083,Yes,2009-03-06,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102700,8367,Yes,2009-05-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102702,5743,Yes,2009-05-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102704,11574,Yes,2009-05-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102706,9084,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102708,9085,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102710,8269,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102712,8270,Yes,2009-04-29,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102714,4824,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102716,9086,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102718,9550,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102720,8368,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102722,10165,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102724,5415,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102726,11324,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102728,9551,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102730,9552,Yes,2009-04-30,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102732,8215,Yes,2009-05-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102734,8369,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102736,10219,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102738,4825,Yes,2009-05-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102740,12758,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102742,8271,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102744,12653,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102746,7456,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102748,7457,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102750,10525,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102752,9431,Yes,2009-05-26,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102754,5416,Yes,2009-05-26,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102756,4826,Yes,2009-05-26,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102758,8272,Yes,2009-05-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102760,6645,Yes,2009-05-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102762,11325,Yes,2009-04-20,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102764,11326,Yes,2009-04-20,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102766,8557,Yes,2009-05-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102768,8558,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102770,8868,Yes,2009-05-05,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102772,10220,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102774,12654,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102776,11960,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102778,8370,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102780,7458,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102782,10526,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102784,7459,Yes,2009-05-05,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102786,11575,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102788,7460,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102790,5417,Yes,2009-05-19,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102792,12655,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102794,7980,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102796,7981,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102798,5744,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102800,6646,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102802,11961,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102804,12086,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102806,10166,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102808,5745,Yes,2009-05-27,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102810,8273,Yes,2009-05-27,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102812,10412,Yes,2009-04-29,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102814,9553,Yes,2009-05-27,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102816,8274,Yes,2009-04-29,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102818,5418,Yes,2009-05-27,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102820,10221,Yes,2009-04-24,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102822,8275,Yes,2009-05-26,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102824,8276,Yes,2009-05-26,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102826,8216,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102828,11327,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102830,11600,Yes,2009-05-27,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102832,10167,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102834,8277,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102836,9554,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102838,10527,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102840,9432,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102842,6647,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102844,6648,Yes,2009-05-25,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102846,11962,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102848,8371,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102850,10168,Yes,2009-05-25,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102852,8278,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102854,11963,Yes,2009-05-25,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102856,8372,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102858,12087,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102860,8559,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102862,12759,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102864,9555,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102866,12656,Yes,2009-05-29,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102868,8279,Yes,2009-05-29,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102870,6649,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102872,11328,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102874,11329,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102876,7982,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102878,9433,Yes,2009-05-28,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102880,10222,Yes,2009-05-27,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102882,10528,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102884,8373,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102886,9087,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102888,12657,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102890,9556,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102892,9088,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102894,11601,Yes,2009-06-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102896,10223,Yes,2009-06-22,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102898,8869,Yes,2009-06-22,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102900,10169,Yes,2009-06-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102902,9557,Yes,2009-06-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102904,8560,Yes,2009-06-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102906,8804,Yes,2009-06-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102908,12088,Yes,2009-06-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102910,12760,Yes,2009-06-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102912,10413,Yes,2009-06-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102914,4827,Yes,2009-06-12,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102916,12761,Yes,2009-06-25,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102918,11964,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102920,5419,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102922,11576,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102924,8280,Yes,2009-06-22,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102926,8870,Yes,2009-06-22,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102928,5746,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102930,7983,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102932,9558,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102934,5747,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102936,12658,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102938,10224,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102940,7984,Yes,2009-06-02,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102942,8217,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102944,10414,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102946,8218,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102948,10170,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102950,7985,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102952,5748,Yes,2009-06-17,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102954,10171,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102956,10225,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102958,8219,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102960,8281,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102962,9434,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102964,12659,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102966,11602,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102968,10226,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102970,8805,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102972,11965,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102974,11966,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102976,4828,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102978,10529,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102980,8806,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102982,9089,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102984,11603,Yes,2009-06-02,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
102986,11604,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102988,10227,Yes,2009-06-24,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102990,10415,Yes,2009-06-24,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102992,4829,No,,,2011-10-20 10:38:47.710000000,CONVERSION
102994,8807,Yes,2009-05-20,Phone,2011-10-20 10:38:47.710000000,CONVERSION
102996,4830,Yes,2009-06-23,Letter,2011-10-20 10:38:47.710000000,CONVERSION
102998,12762,Yes,2009-06-23,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103000,9090,Yes,2009-06-25,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103002,7986,Yes,2009-07-01,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103004,5749,Yes,2009-07-01,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103006,5420,Yes,2009-07-01,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103008,10172,Yes,2009-05-26,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103010,8871,Yes,2009-07-01,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103012,9435,Yes,2009-06-26,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103014,12763,Yes,2009-05-20,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103016,9436,Yes,2009-06-08,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103018,6650,Yes,2009-07-06,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103020,7987,Yes,2009-07-07,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103022,8872,Yes,2009-05-26,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103024,7988,Yes,2009-05-26,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103026,12089,Yes,2009-05-26,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103028,5750,Yes,2009-07-15,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103030,11330,Yes,2009-06-12,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103032,12764,Yes,2009-06-12,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103034,5421,Yes,2009-07-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103036,9091,Yes,2009-07-20,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103038,10416,Yes,2009-06-17,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103040,8220,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103042,9559,Yes,2009-06-16,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103044,11967,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103046,6651,Yes,2009-06-30,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103048,9092,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103050,8282,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103052,11605,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103054,8221,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103056,8561,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103058,8873,Yes,2009-06-08,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103060,11968,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103062,12765,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103064,10530,Yes,2009-07-17,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103066,12090,Yes,2009-07-17,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103068,10531,Yes,2009-07-16,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103070,8222,Yes,2009-07-16,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103072,4831,Yes,2009-07-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103074,11331,Yes,2009-07-15,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103076,5422,Yes,2009-07-14,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103078,10532,Yes,2009-07-14,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103080,8874,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103082,9437,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103084,9438,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103086,10533,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103088,9093,Yes,2009-06-30,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103090,11969,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103092,12766,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103094,12767,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103096,12091,Yes,2009-06-02,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103098,10417,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103100,8875,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103102,11606,Yes,2009-06-02,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103104,10228,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103106,8562,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103108,5423,Yes,,,2011-10-20 10:38:47.710000000,CONVERSION
103110,12768,Yes,2009-06-08,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103112,7989,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103114,6652,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103116,5424,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103118,10534,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103120,12769,Yes,2009-07-14,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103122,8563,Yes,2009-07-13,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103124,5425,Yes,2009-05-27,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103126,5426,Yes,2009-07-10,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103128,12770,Yes,2009-07-10,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103130,9094,Yes,2009-06-08,Phone,2011-10-20 10:38:47.710000000,CONVERSION
103132,9439,Yes,2009-07-08,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103134,7990,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103136,7991,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103138,11577,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103140,11578,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103142,8283,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103144,8808,Yes,2009-06-22,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103146,10535,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103148,8809,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103150,12092,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103152,9560,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103154,5427,Yes,2009-06-24,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103156,11096,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103158,11097,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103160,12771,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103162,11579,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103164,10173,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103166,8810,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103168,10174,Yes,2009-06-16,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103170,11098,Yes,2009-06-18,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103172,6653,Yes,2009-06-23,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103174,8564,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103176,9095,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103178,12772,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103180,12773,Yes,2009-06-30,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103182,10175,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103184,11970,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103186,6654,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103188,8811,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103190,8284,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103192,11332,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103194,11099,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103196,5868,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103198,9440,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103200,12093,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103202,8565,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103204,8566,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103206,11607,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103208,11608,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103210,11609,Yes,2009-07-30,Letter,2011-10-20 10:38:47.710000000,CONVERSION
103212,5751,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103214,11610,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103216,5752,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103218,10176,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103220,11971,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103222,11333,Yes,2009-06-29,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103224,7992,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103226,5869,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103228,12660,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103230,9096,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103232,5753,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103234,11334,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103236,9441,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103238,8285,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103240,5870,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103242,11580,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103244,5754,Yes,2009-07-23,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103246,9442,Yes,2009-07-23,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103248,10229,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103250,9561,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103252,8223,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103254,11581,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103256,9097,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103258,11100,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103260,12774,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103262,11101,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103264,9015,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103266,8224,No,,,2011-10-20 10:38:47.710000000,CONVERSION
103268,5871,Yes,2009-06-23,A combination of the above,2011-10-20 10:38:47.710000000,CONVERSION
103270,11102,Yes,2009-07-30,Letter,2011-10-20 10:38:47.710000000,CONVERSION
